text,retweets,favorites,user,text_clean
"Conservation charity Tusk set up the trail, shining a light on issues with protecting lions in the wild.
https://t.co/m5bpFkXgTQ https://t.co/HhAk4afXWe",0,1,BBCBristol,conservation charity tusk set trail shining light issues protecting lions wild
"Wisconsin brewery dedicates a beer to Cole Caufield and is donating part of the proceeds to charity.

MORE: https://t.co/4mFUP5Mf7p https://t.co/OULcKyG2AT",11,81,BarDown,wisconsin brewery dedicates beer cole caufield donating part proceeds charity
@Jacksepticeye top of the morning to you Sean literally can't wait to see what you have in store for this thanksmas charity livestream.,1,1,alexisepticeye,jacksepticeye top morning sean literally ca wait see store thanksmas charity livestream
Only if you have a couple of millions just lying around in your account.. Although you 'could' spend some of it to charity 🤷🏾‍♀️ No judgment on people's money though. https://t.co/v0ozpYpseE,0,1,DlaminiNamelani,couple millions lying around although spend charity judgment people money though
@theyhateike If I win give it to charity,0,3,QT_Fade,theyhateike win give charity
"@HotGirlCryptos Diamond Hands Coin @DHCcoin Join the #DHCArmy
- Huge Backers (Xfactor singer &amp; Bellator MMA fighter) 
-$1M+ MC 
- 1000+ Holders
- 3500+ Discord members
- Charity + Redistribution features
Buy on PANCAKE SWAP 
Contract: 0x4B747B2Ed0C445bD52a3A559fF12700689870ca9 https://t.co/J1AFF7bgVH",1,1,SeanSte22453861,hotgirlcryptos diamond hands coin dhccoin join dhcarmy huge backers xfactor singer bellator mma fighter mc holders discord members charity redistribution features buy pancake swap contract 0x4b747b2ed0c445bd52a3a559ff12700689870ca9
"https://t.co/DWQDIetesJ
Invest in DogeCola, great coin with a good charity. https://t.co/uvw5v2cwnN",0,0,Plethor68696825,invest dogecola great coin good charity
"@hike_charity I've never called anyone ""brain dead"" that didn't agree with me! People can make their own minds up! That's up to them &amp; whilst I might not agree....i respect that decision!",0,0,mrslevenson,never called anyone brain dead agree people make minds whilst might agree respect decision
"Rare and unusual whiskies - and a good cause benefits

#Scotland #Scottish #whisky #whiskies #Scotch #charity #auctions #Edinburgh

https://t.co/vqtHJFh47F https://t.co/GCwGrYonGY",1,2,ScottishField,rare unusual whiskies good cause benefits scotland scottish whisky whiskies scotch charity auctions edinburgh
@SethReeves15 @anneapplebaum Healthcare? In the 80's my parents ran a charity that started out taking basic medical items to Poland and evolved into kidney dialysis machines that hospitals were desperate for regardless of condition. The idea of high healthcare standards is a myth. They couldn't afford it.,0,1,jur_biegus,sethreeves15 anneapplebaum healthcare 80 parents ran charity started taking basic medical items poland evolved kidney dialysis machines hospitals desperate regardless condition idea high healthcare standards myth could afford
"A HUGE addition to #OspreyValleyOpen event week! 

📺 @tsnjamesduthie and @ShawnMcKenzieSN vs. 🏒 @tseguinofficial and @markscheifele55, with $50,000 for charity on the line.

More details below 👇 https://t.co/Icpj9JUztc",1,1,OspreyOpen,huge addition ospreyvalleyopen event week tsnjamesduthie shawnmckenziesn tseguinofficial markscheifele55 charity line details
"@mackenziescott i know you give a lot of money to charity, and I am just a no body and I am running out of options. I am having a hard time getting the last bit of funding (5,000 dollars) to finish out the rest if my schooling. Could you find it in your heart to help?",0,1,OnlyLehr,mackenziescott know give lot money charity body running options hard time getting last bit funding dollars finish rest schooling could find heart help
"My lovely colleague, buddy and co-agent Tracey Hyde is cycling Coast to Coast for @casarottoramsay ‘s nominated charity, Child Poverty Action Group👇👇 Go Tracey 💪 https://t.co/wHgxtfMAV4",1,8,emmaobank,lovely colleague buddy tracey hyde cycling coast coast casarottoramsay nominated charity child poverty action group go tracey
"How can Canada continue as a country with Liberals in charge? From sneaky giving 10.5m dollars to terrorist to WE Org charity, spending taxpayers money on trips ,helping buddies get millions for respirators and even ghost jobs , hiring bitches like Payette, on and on.",0,0,bend11735343,canada continue country liberals charge sneaky giving dollars terrorist org charity spending taxpayers money trips helping buddies get millions respirators even ghost jobs hiring bitches like payette
"Too many people are going to university, education charity chief says - LBC https://t.co/PUAvghG32s",0,0,lorraine_teuten,many people going university education charity chief says lbc
"@basset_james @Ericdun19416783 My god! Do you agree with discrimination? The point is no business, company or charity has the legal right, moral or ethical right to deny someone something based on their medical history",0,0,baronesspawsey,ericdun19416783 god agree discrimination point business company charity legal right moral ethical right deny someone something based medical history
"@TrustWalletApp #GGIVE Charity token, donation is in tokens, so when the price goes up, so will the value of the donation. It's a brilliant win win construction for everyone.

Doxxed dev team, solid roadmap. Great achievements already.",0,0,Kiva93241467,trustwalletapp ggive charity token donation tokens price goes value donation brilliant win win construction everyone doxxed dev team solid roadmap great achievements already
"@mencap_charity PLZ everyone make healthier &amp; balance choices to eat &amp; drink 
😊",0,0,Mahijamalahmad,plz everyone make healthier balance choices eat drink
GUNTER: Latest WE Charity report is bad news for Liberals | Toronto Sun https://t.co/nct5yPiRfh,2,1,tlshields85,gunter latest charity report bad news liberals toronto sun
@SoVeryBritish I always say “charity shop chic” 😊,0,0,BennettNicola,soverybritish always say charity shop chic
"@whignewtons @usacurl About 10 years ago, I was the skip for two curling charity events. Team name? (Wait for it, it's good) Curls Gone Wild",0,1,DougHeye,whignewtons usacurl 10 years ago skip two curling charity events team name wait good curls gone wild
"@Deysanax @Preeinstein1 @LoDG_Vurian @Mythiccz1 @tfwbae Gave you a charity follow, + 1, 89 bud good job",0,0,GizwizzED,deysanax preeinstein1 mythiccz1 tfwbae gave charity follow 1 89 bud good job
"@jordandaking77 @j_ramos1998 @AElleSmith @TheUnboxerrs24 @Kellieanne2003 @alexquispe_ @JenniferMlott @jordandasuper @AislinFreyaPax @sidneygrigg @EllaRescigno @Arabelladaho @AlyssaLynnMusic @apetitemama @JadynRylee @MsJuliaParker @Simonna @RyanBartley @LizethKaemmerli @OxleyKat Charity is the only thing, which multiplies the more you give away.  This is the treasure that Jesus said we should accumulate in the kingdom of heaven 🥰👍🤗 https://t.co/xMOSRGDF2v",0,0,scharmach_s,jordandaking77 aellesmith theunboxerrs24 kellieanne2003 jennifermlott jordandasuper aislinfreyapax sidneygrigg ellarescigno arabelladaho alyssalynnmusic apetitemama jadynrylee msjuliaparker simonna ryanbartley lizethkaemmerli oxleykat charity thing multiplies give away treasure jesus said accumulate kingdom heaven
"@ladycryptonic For God's sake, help the Butterfly Patient Support Association
Rest assured that God will give you many times over

Digital account to help and send Tetra 👇🏻
➖➖➖➖➖➖➖➖➖➖
TC4Pe4M4gdvsfF9fiZu5pKPCco692stims
➖➖➖➖➖➖➖➖➖➖ https://t.co/hkunNaTQwX",0,0,eb_charity,ladycryptonic god sake help butterfly patient support association rest assured god give many times digital account help send tetra tc4pe4m4gdvsff9fizu5pkpcco692stims
@Sirovi @IcedKnife @YummyCrypto @sambosuplex I agree! @YummyCrypto has been continuously surprising investors with the quality of partnerships. I'm so happy I found this project when I did. #yummycrypto is going to be huge! #bkfc #ncaa #unicef #charity #binance #bscgems #BinanceSmartChain #donate https://t.co/rWq0YaZiki,1,1,OddBall_24,sirovi icedknife yummycrypto sambosuplex agree yummycrypto continuously surprising investors quality partnerships happy found project yummycrypto going huge bkfc ncaa unicef charity binance bscgems binancesmartchain donate
@Jacksepticeye BRO ABOUT DAMN TIME! I miss the charity streams so muuuch!!!,0,3,KaylaJackman1,jacksepticeye bro damn time miss charity streams muuuch
@MrEFinch @rlrossi64 @Gwenelope Our local charity shop sells second hand thongs…. https://t.co/H7rWa4xmH0,0,4,PhilippaMiss,mrefinch rlrossi64 gwenelope local charity shop sells second hand thongs
"@FEGtoken @nytimes For God's sake, help the Butterfly Patient Support Association
Rest assured that God will give you many times over

Digital account to help and send Tetra 👇🏻
➖➖➖➖➖➖➖➖➖➖
TC4Pe4M4gdvsfF9fiZu5pKPCco692stims
➖➖➖➖➖➖➖➖➖➖ https://t.co/hkunNaTQwX",0,0,eb_charity,fegtoken nytimes god sake help butterfly patient support association rest assured god give many times digital account help send tetra tc4pe4m4gdvsff9fizu5pkpcco692stims
"@PatLehman8 @JustinWolfers It’s not a free shot, nothing is free, our tax dollars are paying for it this isn’t charity!",0,0,McGuck,patlehman8 justinwolfers free shot nothing free tax dollars paying isnt charity
Ok folks I'm running Leon A this Friday at 8PM BST/12PM PST for a Charity gig hosted by these two shaggers @capow275 @ablaze32 info here: https://t.co/oYAtISGz5f,0,4,mogul_9,ok folks running leon friday 8pm pst charity gig hosted two shaggers capow275 ablaze32 info
